,created_at,member_id,screen_name,text,textLength,verified_type,user_description,user
616,2020-03-01,4478035699380500,AppPerfectionle," Shot on iPhone by stefanse Via.Apple Instagram Location: Caledon, Ontario #shotoniphone#",104,0, Apple,"{'id': 3199597337, 'screen_name': 'AppPerfectionle', 'profile_image_url': 'https://tvax3.sinaimg.cn/crop.0.0.1080.1080.180/beb5fb19ly8g6vsyrav6hj20u00u00tt.jpg?KID=imgbed,tva&Expires=1583146436&ssig=SFRjkH3X0G', 'profile_url': 'https://m.weibo.cn/u/3199597337?uid=3199597337&luicode=10000011&lfid=100103type%3D1%26q%3DApple', 'statuses_count': 28535, 'verified': True, 'verified_type': 0, 'verified_type_ext': 0, 'verified_reason': '知名数码博主 数码视频自媒体', 'close_blue_v': False, 'description': '\uf8ff Apple', 'gender': 'm', 'mbtype': 12, 'urank': 47, 'mbrank': 6, 'follow_me': False, 'following': False, 'followers_count': 31218, 'follow_count': 1525, 'cover_image_phone': 'https://wx2.sinaimg.cn/crop.0.0.640.640.640/beb5fb19ly1g6vsz43y3vj20yi0yidia.jpg', 'avatar_hd': 'https://wx3.sinaimg.cn/orj480/beb5fb19ly8g6vsyrav6hj20u00u00tt.jpg', 'like': False, 'like_me': False, 'badge': {'bind_taobao': 1, 'unread_pool': 1, 'unread_pool_ext': 1, 'dzwbqlx_2016': 1, 'travel_2017': 1, 'user_name_certificate': 1, 'wenda_v2': 1, 'qixi_2018': 1, 'status_visible': 1, 'suishoupai_2019': 1, 'hongrenjie_2019': 1, 'dzwbqlx_2019': 1, 'cishan_2019': 1, 'hongbao_2020': 2}}"
617,2020-03-01,4478035027804324,贝塔_冲鸭,那个死🐎的登我apple账户？ 这人的地点我是知道了,54,-1,目光所致 也是你.,"{'id': 5604761519, 'screen_name': '贝塔_冲鸭', 'profile_image_url': 'https://tvax1.sinaimg.cn/crop.0.0.828.828.180/0067j0vlly8gc8vlzo8qyj30n00n0t9t.jpg?KID=imgbed,tva&Expires=1583146436&ssig=4PA1GLnfPl', 'profile_url': 'https://m.weibo.cn/u/5604761519?uid=5604761519&luicode=10000011&lfid=100103type%3D1%26q%3DApple', 'statuses_count': 384, 'verified': False, 'verified_type': -1, 'close_blue_v': False, 'description': '目光所致 也是你.', 'gender': 'f', 'mbtype': 11, 'urank': 9, 'mbrank': 5, 'follow_me': False, 'following': False, 'followers_count': 126, 'follow_count': 769, 'cover_image_phone': 'https://wx2.sinaimg.cn/crop.0.0.640.640.640/8f555804ly1g4fkiauwrbj20yi0yi0uh.jpg', 'avatar_hd': 'https://wx1.sinaimg.cn/orj480/0067j0vlly8gc8vlzo8qyj30n00n0t9t.jpg', 'like': False, 'like_me': False, 'badge': {'bind_taobao': 1, 'unread_pool': 1, 'unread_pool_ext': 1, 'dzwbqlx_2016': 1, 'user_name_certificate': 1, 'super_star_2018': 1, 'qixi_2018': 1, 'double11_2018': 1, 'hongbaofei_2019': 1, 'hongrenjie_2019': 1, 'hongbao_2020': 1}}"
618,2020-03-01,4478034004924020,KKKennies,想买无线耳机 可是安卓机不兼容airpods 想买电容笔 可是我的iPad不兼容apple pencil 我好惨 我觉得我的人生都跟苹果不兼容了,121,-1,闪💎 啵✨,"{'id': 2696020144, 'screen_name': 'KKKennies', 'profile_image_url': 'https://tva4.sinaimg.cn/crop.0.0.498.498.180/a0b200b0jw8f6l10w88ffj20du0duaat.jpg?KID=imgbed,tva&Expires=1583146436&ssig=cj1k5ey7Tg', 'profile_url': 'https://m.weibo.cn/u/2696020144?uid=2696020144&luicode=10000011&lfid=100103type%3D1%26q%3DApple', 'statuses_count': 6275, 'verified': False, 'verified_type': -1, 'close_blue_v': False, 'description': '闪💎 啵✨', 'gender': 'f', 'mbtype': 0, 'urank': 40, 'mbrank': 0, 'follow_me': False, 'following': False, 'followers_count': 176, 'follow_count': 583, 'cover_image_phone': 'https://tva3.sinaimg.cn/crop.0.0.640.640.640/a1d3feabjw1ecatd6m582j20hs0hsdka.jpg', 'avatar_hd': 'https://ww4.sinaimg.cn/orj480/a0b200b0jw8f6l10w88ffj20du0duaat.jpg', 'like': False, 'like_me': False, 'badge': {'bind_taobao': 1, 'zongyiji': 1, 'unread_pool': 1, 'unread_pool_ext': 1, 'dzwbqlx_2016': 1, 'user_name_certificate': 1, 'wbzy_2018': 1, 'dzwbqlx_2019': 2, 'hongbao_2020': 2, 'feiyan_2020': 1}}"
619,2020-03-01,4478033815514367,小戴同学来看花,我丢了整整十二块钱 我恨apple支付,39,-1,戴小姐，你的冻柠茶少甜。,"{'id': 2235331927, 'screen_name': '小戴同学来看花', 'profile_image_url': 'https://tvax4.sinaimg.cn/crop.0.0.512.512.180/853c7557ly8gce9xq5rdtj20e80e8aai.jpg?KID=imgbed,tva&Expires=1583146436&ssig=WkNuoxIy4A', 'profile_url': 'https://m.weibo.cn/u/2235331927?uid=2235331927&luicode=10000011&lfid=100103type%3D1%26q%3DApple', 'statuses_count': 65, 'verified': False, 'verified_type': -1, 'close_blue_v': False, 'description': '戴小姐，你的冻柠茶少甜。', 'gender': 'f', 'mbtype': 2, 'urank': 26, 'mbrank': 2, 'follow_me': False, 'following': False, 'followers_count': 300, 'follow_count': 453, 'cover_image_phone': 'https://tva1.sinaimg.cn/crop.0.0.640.640.640/9d44112bjw1f1xl1c10tuj20hs0hs0tw.jpg', 'avatar_hd': 'https://wx4.sinaimg.cn/orj480/853c7557ly8gce9xq5rdtj20e80e8aai.jpg', 'like': False, 'like_me': False, 'badge': {'bind_taobao': 1, 'unread_pool': 1, 'unread_pool_ext': 1, 'panda': 1, 'user_name_certificate': 1, 'qixi_2018': 1, 'hongbaofei_2019': 1, 'fu_2019': 1, 'suishoupai_2019': 1, 'hongrenjie_2019': 1, 'family_2019': 1, 'wbzy_2019': 1, 'hongbao_2020': 2}}"
620,2020-03-01,4477993734874175,秦一一,国产Apple Watch 2.0确实比1.0版本好看些，希望功能上能媲美1.0。,67,0,0,"{'id': 6623723777, 'screen_name': '秦一一', 'profile_image_url': 'https://tvax2.sinaimg.cn/crop.62.11.481.481.180/007egt8tly8g1auzv5lwmj30iz0erq4i.jpg?KID=imgbed,tva&Expires=1583146436&ssig=1U4KtuhOXm', 'profile_url': 'https://m.weibo.cn/u/6623723777?uid=6623723777&luicode=10000011&lfid=100103type%3D1%26q%3DApple', 'statuses_count': 1208, 'verified': True, 'verified_type': 0, 'verified_type_ext': 0, 'verified_reason': '知名数码博主', 'close_blue_v': False, 'description': '', 'gender': 'm', 'mbtype': 12, 'urank': 18, 'mbrank': 4, 'follow_me': False, 'following': False, 'followers_count': 539897, 'follow_count': 329, 'cover_image_phone': 'https://tva1.sinaimg.cn/crop.0.0.640.640.640/549d0121tw1egm1kjly3jj20hs0hsq4f.jpg', 'avatar_hd': 'https://wx2.sinaimg.cn/orj480/007egt8tly8g1auzv5lwmj30iz0erq4i.jpg', 'like': False, 'like_me': False, 'badge': {'user_name_certificate': 1, 'weibo_display_fans': 1, 'relation_display': 1, 'hongbao_2020': 2}}"
621,2020-03-01,4478033043487940,小帅Craft,#OPPO Watch# 前几年我还想 Apple Watch不出圆表盘坚决不买！ 看这两年的趋势，怎么都开始走方形了 大家觉得Apple Watch、OPPO Watch、Mi Watch哪款更好看一些？ 珠海,187,0,我在南方的艳阳里穿着短袖，你在北方的大雪里冻得颤抖！,"{'id': 1750226457, 'screen_name': '小帅Craft', 'profile_image_url': 'https://tvax3.sinaimg.cn/crop.0.0.1080.1080.180/68525619ly8g4zootnuayj20u00u0whd.jpg?KID=imgbed,tva&Expires=1583146436&ssig=EuLKsU8yRC', 'profile_url': 'https://m.weibo.cn/u/1750226457?uid=1750226457&luicode=10000011&lfid=100103type%3D1%26q%3DApple', 'statuses_count': 21065, 'verified': True, 'verified_type': 0, 'verified_type_ext': 1, 'verified_reason': '知名数码博主', 'close_blue_v': False, 'description': '我在南方的艳阳里穿着短袖，你在北方的大雪里冻得颤抖！', 'gender': 'm', 'mbtype': 12, 'urank': 48, 'mbrank': 7, 'follow_me': False, 'following': False, 'followers_count': 22787, 'follow_count': 561, 'cover_image_phone': 'https://wx1.sinaimg.cn/crop.0.0.640.640.640/68525619gy1flperlmbgtj21401404qp.jpg', 'avatar_hd': 'https://wx3.sinaimg.cn/orj480/68525619ly8g4zootnuayj20u00u0whd.jpg', 'like': False, 'like_me': False, 'badge': {'gongyi_level': 1, 'bind_taobao': 1, 'dailv': 1, 'unread_pool': 1, 'vip_activity2': 3, 'unread_pool_ext': 1, 'dzwbqlx_2016': 1, 'user_name_certificate': 1, 'super_star_2018': 1, 'worldcup_2018': 34, 'wenda_v2': 1, 'qixi_2018': 1, 'double11_2018': 1, 'hongbaofei_2019': 1, 'status_visible': 1, 'suishoupai_2019': 2, 'hongrenjie_2019': 1, 'china_2019': 1, 'wbzy_2019': 1, 'macao_2019': 1, 'china_2019_2': 1, 'feiyan_2020': 1, 'daka_2020': 1}}"
622,2020-03-01,4478031542252816,AgneauGemeaux,山西没有apple旗舰店没有1⃣️、、 似乎看到了一线商机,61,-1,一生纯良，不舍爱与自由。,"{'id': 1866372743, 'screen_name': 'AgneauGemeaux', 'profile_image_url': 'https://tvax4.sinaimg.cn/crop.0.0.751.751.180/6f3e9687ly8ga24d3jh7wj20kv0kvt9o.jpg?KID=imgbed,tva&Expires=1583146436&ssig=PApfgjC1qO', 'profile_url': 'https://m.weibo.cn/u/1866372743?uid=1866372743&luicode=10000011&lfid=100103type%3D1%26q%3DApple', 'statuses_count': 628, 'verified': False, 'verified_type': -1, 'close_blue_v': False, 'description': '一生纯良，不舍爱与自由。', 'gender': 'f', 'mbtype': 2, 'urank': 29, 'mbrank': 1, 'follow_me': False, 'following': False, 'followers_count': 573, 'follow_count': 278, 'cover_image_phone': 'https://tva1.sinaimg.cn/crop.0.0.640.640.640/549d0121tw1egm1kjly3jj20hs0hsq4f.jpg', 'avatar_hd': 'https://wx4.sinaimg.cn/orj480/6f3e9687ly8ga24d3jh7wj20kv0kvt9o.jpg', 'like': False, 'like_me': False, 'badge': {'bind_taobao': 1, 'unread_pool': 1, 'unread_pool_ext': 1, 'dzwbqlx_2016': 1, 'user_name_certificate': 1, 'suishoupai_2019': 3, 'hongbao_2020': 2}}"
625,2020-03-01,4478031152470890,大辞科技,展望2020: 影音翻译新技术 #memoQ# #流媒体# 2020年，影音行业的发展持续升温，刷视频成为了人们日常的娱乐方式之一。OTT流媒体服务平台层出不穷，例如Apple、Disney+等，大家的目光也随之聚焦在影音翻译上。 &lt;*OTT：“over-the-top”服务，通常是指内容或服务建构在基础电信服务之上从而不需要网络 ... 全文,697,-1,大辞科技memoQ中国区销售服务商，提供全球化管理技术解决方案，包括：翻译技术、术语动态管理、质量管理、项目集中管理、流程自动化、提升用户体验等,"{'id': 5978035117, 'screen_name': '大辞科技', 'profile_image_url': 'https://tvax3.sinaimg.cn/crop.309.4.1026.1026.180/006wze1fly8fphwbhz833j319p1bz469.jpg?KID=imgbed,tva&Expires=1583146470&ssig=DyUv83Opoo', 'profile_url': 'https://m.weibo.cn/u/5978035117?uid=5978035117&luicode=10000011&lfid=100103type%3D1%26q%3DApple', 'statuses_count': 110, 'verified': False, 'verified_type': -1, 'close_blue_v': False, 'description': '大辞科技memoQ中国区销售服务商，提供全球化管理技术解决方案，包括：翻译技术、术语动态管理、质量管理、项目集中管理、流程自动化、提升用户体验等', 'gender': 'm', 'mbtype': 2, 'urank': 9, 'mbrank': 1, 'follow_me': False, 'following': False, 'followers_count': 81, 'follow_count': 83, 'cover_image_phone': 'https://tva1.sinaimg.cn/crop.0.0.640.640.640/549d0121tw1egm1kjly3jj20hs0hsq4f.jpg', 'avatar_hd': 'https://wx3.sinaimg.cn/orj480/006wze1fly8fphwbhz833j319p1bz469.jpg', 'like': False, 'like_me': False, 'badge': {'unread_pool': 1, 'unread_pool_ext': 1, 'user_name_certificate': 1}}"
626,2020-03-01,4477995424706701,AppTok,随着 Swift 5 的发布，Swift 项目也达到了一个关键里程碑：核心基础结构的稳定，让那些切实想投入 Swift 怀抱的用户吃了一颗定心丸。在诸如 macOS 和 iOS 之类的 Apple 平台上，ABI 和模块稳定性的到来让用户可以创建稳定的二进制 framework。而 Swift 依然在不断的发展。本文介绍了核心团队设定的下一 ... 全文,411,-1,知识小集官微运营号，高质量技术文章搬运工。,"{'id': 5690038192, 'screen_name': 'AppTok', 'profile_image_url': 'https://tvax1.sinaimg.cn/crop.0.0.1080.1080.180/006d4ORyly8ga5cn5lucyj30u00u0dgs.jpg?KID=imgbed,tva&Expires=1583146470&ssig=LO%2FLTlQ2wM', 'profile_url': 'https://m.weibo.cn/u/5690038192?uid=5690038192&luicode=10000011&lfid=100103type%3D1%26q%3DApple', 'statuses_count': 515, 'verified': False, 'verified_type': -1, 'close_blue_v': False, 'description': '知识小集官微运营号，高质量技术文章搬运工。', 'gender': 'm', 'mbtype': 12, 'urank': 12, 'mbrank': 4, 'follow_me': False, 'following': False, 'followers_count': 6230, 'follow_count': 105, 'cover_image_phone': 'https://tva1.sinaimg.cn/crop.0.0.640.640.640/549d0121tw1egm1kjly3jj20hs0hsq4f.jpg', 'avatar_hd': 'https://wx1.sinaimg.cn/orj480/006d4ORyly8ga5cn5lucyj30u00u0dgs.jpg', 'like': False, 'like_me': False, 'badge': {'user_name_certificate': 1, 'hongbao_2020': 2}}"
627,2020-03-01,4478029411555298,科技数码说,#花样宅家挑战# #肖战代言oppo# #小米手表# OPPO WATCH将于3月6日发布，看这渲染图，又一个安卓APPLE WATCH得节奏，你们觉得卖多少合适？我感觉应该是1999起。 还有，上次渲染图如此像APPLE WATCH然后翻车的是小米手表，希望OPPO能做得更像一些，要不要买一个和小米手表对比呢？,263,0,数码自媒体（今日头条：科技数码说，各大自媒体渠道均已入住）、摄影达人，专注于各种新奇酷炫数码产品体验分享。,"{'id': 2039556740, 'screen_name': '科技数码说', 'profile_image_url': 'https://tvax1.sinaimg.cn/crop.0.0.996.996.180/79912a84ly8g1rhut5ijjj20ro0roae4.jpg?KID=imgbed,tva&Expires=1583146470&ssig=Im8Dn7ganL', 'profile_url': 'https://m.weibo.cn/u/2039556740?uid=2039556740&luicode=10000011&lfid=100103type%3D1%26q%3DApple', 'statuses_count': 6354, 'verified': True, 'verified_type': 0, 'verified_type_ext': 0, 'verified_reason': 'ZOL联盟“Z神通”成员 数码博主 头条文章作者 微博签约自媒体', 'close_blue_v': False, 'description': '数码自媒体（今日头条：科技数码说，各大自媒体渠道均已入住）、摄影达人，专注于各种新奇酷炫数码产品体验分享。', 'gender': 'm', 'mbtype': 12, 'urank': 44, 'mbrank': 6, 'follow_me': False, 'following': False, 'followers_count': 166543, 'follow_count': 2084, 'cover_image_phone': 'https://tva1.sinaimg.cn/crop.0.0.640.640.640/549d0121tw1egm1kjly3jj20hs0hsq4f.jpg', 'avatar_hd': 'https://wx1.sinaimg.cn/orj480/79912a84ly8g1rhut5ijjj20ro0roae4.jpg', 'like': False, 'like_me': False, 'badge': {'gongyi_level': 2, 'dailv': 1, 'unread_pool': 1, 'unread_pool_ext': 1, 'dzwbqlx_2016': 1, 'user_name_certificate': 1, 'worldcup_2018': 34, 'wenda_v2': 1, 'dailv_2018': 1, 'weibo_display_fans': 1, 'relation_display': 1, 'denglong_2019': 1, 'suishoupai_2019': 1, 'hongrenjie_2019': 1, 'dailv_2019': 1, 'china_2019': 1, 'dzwbqlx_2019': 1, 'hongbao_2020': 2}}"
628,2020-03-01,4478029126565213,你笑起来真好看echo,you are a apple of my eyes,26,-1,0,"{'id': 5356102475, 'screen_name': '你笑起来真好看echo', 'profile_image_url': 'https://tvax4.sinaimg.cn/crop.0.0.996.996.180/005QtEVBly8g5s753lwglj30ro0roq43.jpg?KID=imgbed,tva&Expires=1583146470&ssig=G%2F0w7TNIae', 'profile_url': 'https://m.weibo.cn/u/5356102475?uid=5356102475&luicode=10000011&lfid=100103type%3D1%26q%3DApple', 'statuses_count': 33, 'verified': False, 'verified_type': -1, 'close_blue_v': False, 'description': '', 'gender': 'f', 'mbtype': 0, 'urank': 9, 'mbrank': 0, 'follow_me': False, 'following': False, 'followers_count': 79, 'follow_count': 60, 'cover_image_phone': 'https://wx2.sinaimg.cn/crop.0.0.640.640.640/005QtEVBgy1fertkvzbilj30k00k0th2.jpg', 'avatar_hd': 'https://wx4.sinaimg.cn/orj480/005QtEVBly8g5s753lwglj30ro0roq43.jpg', 'like': False, 'like_me': False, 'badge': {'bind_taobao': 1, 'unread_pool': 1, 'unread_pool_ext': 1, 'panda': 1, 'user_name_certificate': 1, 'dailv_2018': 7, 'gongjiri_2019': 1}}"
629,2020-03-01,4478027976786153,-Sagarmatha,虽然没有apple pencil但还是买了！！ 毕竟笔总会有的但是打折不一定会有 以后我就不用procreate记笔记了！,105,-1,梦想是珠穆朗玛，能力是马里亚纳,"{'id': 5356096874, 'screen_name': '-Sagarmatha', 'profile_image_url': 'https://tvax1.sinaimg.cn/crop.0.0.1002.1002.180/005QtDtgly8g396aag3dxj30ru0ru40l.jpg?KID=imgbed,tva&Expires=1583146470&ssig=kW5%2BWzmCd9', 'profile_url': 'https://m.weibo.cn/u/5356096874?uid=5356096874&luicode=10000011&lfid=100103type%3D1%26q%3DApple', 'statuses_count': 3090, 'verified': False, 'verified_type': -1, 'close_blue_v': False, 'description': '梦想是珠穆朗玛，能力是马里亚纳', 'gender': 'f', 'mbtype': 11, 'urank': 14, 'mbrank': 1, 'follow_me': False, 'following': False, 'followers_count': 186, 'follow_count': 1148, 'cover_image_phone': 'https://tva1.sinaimg.cn/crop.0.0.640.640.640/549d0121tw1egm1kjly3jj20hs0hsq4f.jpg', 'avatar_hd': 'https://wx1.sinaimg.cn/orj480/005QtDtgly8g396aag3dxj30ru0ru40l.jpg', 'like': False, 'like_me': False, 'badge': {'bind_taobao': 1, 'unread_pool': 1, 'panda': 1, 'user_name_certificate': 1, 'dailv_2018': 4, 'qixi_2018': 1, 'lol_s8': 1, 'national_day_2018': 1, 'double11_2018': 1, 'memorial_2018': 1, 'hongbaofei_2019': 1, 'status_visible': 1, 'hongrenjie_2019': 1, 'china_2019': 1, 'taohuayuan_2019': 1, 'dzwbqlx_2019': 2, 'hongbao_2020': 2, 'daka_2020': 1}}"
630,2020-03-01,4478027608382819,微数码李Sir,#宅家侃数码# 弱弱的问一句，Apple watch的配件能不能通用？,63,0,最可怕的，就是深交后的陌生，信任后的利用，认真后的痛苦，温柔后的冷漠。若交往，请真诚，若离开，请彻底。,"{'id': 3284690761, 'screen_name': '微数码李Sir', 'profile_image_url': 'https://tvax4.sinaimg.cn/crop.0.0.1002.1002.180/c3c86749ly8gb58tp2rgxj20ru0rutar.jpg?KID=imgbed,tva&Expires=1583146470&ssig=xxM3zPwALX', 'profile_url': 'https://m.weibo.cn/u/3284690761?uid=3284690761&luicode=10000011&lfid=100103type%3D1%26q%3DApple', 'statuses_count': 116730, 'verified': True, 'verified_type': 0, 'verified_type_ext': 1, 'verified_reason': '知名数码博主 数码视频自媒体', 'close_blue_v': False, 'description': '最可怕的，就是深交后的陌生，信任后的利用，认真后的痛苦，温柔后的冷漠。若交往，请真诚，若离开，请彻底。', 'gender': 'm', 'mbtype': 12, 'urank': 42, 'mbrank': 6, 'follow_me': False, 'following': False, 'followers_count': 299625, 'follow_count': 2148, 'cover_image_phone': 'https://wx1.sinaimg.cn/crop.0.0.640.640.640/c3c86749ly1foxi1a189lj20u00u0te0.jpg', 'avatar_hd': 'https://wx4.sinaimg.cn/orj480/c3c86749ly8gb58tp2rgxj20ru0rutar.jpg', 'like': False, 'like_me': False, 'badge': {'bind_taobao': 1, 'unread_pool': 1, 'unread_pool_ext': 1, 'dzwbqlx_2016': 1, 'league_badge': 1, 'lol_msi_2017': 1, 'super_star_2017': 1, 'travel_2017': 1, 'lol_gm_2017': 1, 'cz_wed_2017': 1, 'panda': 1, 'user_name_certificate': 1, 'suishoupai_2018': 8, 'wenchuan_10th': 1, 'super_star_2018': 1, 'worldcup_2018': 34, 'wenda_v2': 1, 'dailv_2018': 1, 'qixi_2018': 1, 'double11_2018': 1, 'weibo_display_fans': 1, 'relation_display': 1, 'memorial_2018': 1, 'hongbaofei_2019': 1, 'status_visible': 1, 'fu_2019': 1, 'suishoupai_2019': 1, 'hongrenjie_2019': 1, 'dailv_2019': 1, 'china_2019': 1, 'hongkong_2019': 1, 'dzwbqlx_2019': 1, 'wbzy_2019': 1, 'gongjiri_2019': 1, 'hongbao_2020': 1, 'feiyan_2020': 1, 'daka_2020': 1}}"
631,2020-03-01,4478027553804786,FridayMercury,每隔一两个小时就要查一遍apple store里的发货信息 太煎熬了,79,-1,"Dur, dur, d’être humain","{'id': 5316481699, 'screen_name': 'FridayMercury', 'profile_image_url': 'https://tvax1.sinaimg.cn/crop.0.0.512.512.180/005NNpKPly8fur8wlwsl7j30e80e8dg0.jpg?KID=imgbed,tva&Expires=1583146470&ssig=YQhNy9leqp', 'profile_url': 'https://m.weibo.cn/u/5316481699?uid=5316481699&luicode=10000011&lfid=100103type%3D1%26q%3DApple', 'statuses_count': 4243, 'verified': False, 'verified_type': -1, 'close_blue_v': False, 'description': 'Dur, dur, d’être humain', 'gender': 'f', 'mbtype': 12, 'urank': 41, 'mbrank': 5, 'follow_me': False, 'following': False, 'followers_count': 284, 'follow_count': 557, 'cover_image_phone': 'https://wx4.sinaimg.cn/crop.0.0.640.640.640/005NNpKPly1g3dbromrurj30yi0yiwew.jpg', 'avatar_hd': 'https://wx1.sinaimg.cn/orj480/005NNpKPly8fur8wlwsl7j30e80e8dg0.jpg', 'like': False, 'like_me': False, 'badge': {'bind_taobao': 1, 'unread_pool': 1, 'unread_pool_ext': 1, 'dzwbqlx_2016': 1, 'travel_2017': 1, 'lol_gm_2017': 1, 'user_name_certificate': 1, 'super_star_2018': 1, 'worldcup_2018': 21, 'dailv_2018': 1, 'lol_s8': 1, 'double11_2018': 1, 'hongbaofei_2019': 1, 'status_visible': 1, 'suishoupai_2019': 6, 'wusi_2019': 1, 'hongrenjie_2019': 1, 'hongbao_2020': 2}}"
632,2020-03-01,4478027168030609,叁月贰拾酒,绝了 听着网课刚好讲到apple 就在此时我滴姥姥给我拿进来一个🍎 于是我现在正边啃着🍎边听着老师讲🍎,100,-1,静而后能安 安而后能虑 虑而后能得,"{'id': 1097044043, 'screen_name': '叁月贰拾酒', 'profile_image_url': 'https://tvax3.sinaimg.cn/crop.0.0.996.996.180/4163904bly8gb9prsh46gj20ro0ron2v.jpg?KID=imgbed,tva&Expires=1583146470&ssig=12oPK09M6L', 'profile_url': 'https://m.weibo.cn/u/1097044043?uid=1097044043&luicode=10000011&lfid=100103type%3D1%26q%3DApple', 'statuses_count': 6290, 'verified': False, 'verified_type': -1, 'close_blue_v': False, 'description': '静而后能安 安而后能虑 虑而后能得', 'gender': 'f', 'mbtype': 0, 'urank': 20, 'mbrank': 0, 'follow_me': False, 'following': False, 'followers_count': 170, 'follow_count': 290, 'cover_image_phone': 'https://tva3.sinaimg.cn/crop.0.0.640.640.640/a1d3feabjw1eca1gkmhz8j20hs0hswfn.jpg', 'avatar_hd': 'https://wx3.sinaimg.cn/orj480/4163904bly8gb9prsh46gj20ro0ron2v.jpg', 'like': False, 'like_me': False, 'badge': {'unread_pool': 1, 'user_name_certificate': 1, 'suishoupai_2019': 1, 'china_2019': 1, 'hongkong_2019': 1, 'gongjiri_2019': 1, 'macao_2019': 1, 'china_2019_2': 1, 'hongbao_2020': 3, 'feiyan_2020': 1, 'hope_2020': 1, 'daka_2020': 1}}"
