,created_at,member_id,text,textLength,source,user,verified,screen_name,verified_type,user_description,longText,bid
5,2020-03-01 19:59:37,4477987346834624,Apple超话 电脑复制，手机直接粘贴，电脑屏幕不够用顺便投屏到平板上🙈全家桶真香了,85,Apple超话,"{'id': 7071052544, 'screen_name': '等风等雨不等你看风看雨不看你', 'profile_image_url': 'https://tvax2.sinaimg.cn/crop.0.0.512.512.180/007IxpMAly8gc6gi8h1upj30e80e83yz.jpg?KID=imgbed,tva&Expires=1583146776&ssig=elQ2MHXrc1', 'profile_url': 'https://m.weibo.cn/u/7071052544?uid=7071052544&luicode=10000011&lfid=100103type%3D1%26q%3DApple', 'statuses_count': 508, 'verified': False, 'verified_type': -1, 'close_blue_v': False, 'description': '', 'gender': 'f', 'mbtype': 0, 'urank': 9, 'mbrank': 0, 'follow_me': False, 'following': False, 'followers_count': 28, 'follow_count': 200, 'cover_image_phone': 'https://tva1.sinaimg.cn/crop.0.0.640.640.640/549d0121tw1egm1kjly3jj20hs0hsq4f.jpg', 'avatar_hd': 'https://wx2.sinaimg.cn/orj480/007IxpMAly8gc6gi8h1upj30e80e83yz.jpg', 'like': False, 'like_me': False, 'badge': {'user_name_certificate': 1, 'hongbao_2020': 2, 'feiyan_2020': 1, 'daka_2020': 1}}",False,等风等雨不等你看风看雨不看你,-1,,IwIO2sFZS,
6,2020-03-01 19:59:37,4477984465190676,#媛儿哥滴日常# 说个事，挺尴尬的，我的apple pencil  新新的一直没用，又舍不得转卖，就想着那就下个notability写写电子笔记，但又觉得不是经常用，算了先不买软件了，过阵子再说 就在大前天取书的时候看到了pencil就觉得，还是用用吧，写个教师资格证笔记什么的，说不定真香呢，于是60元下单，然后前 ... 全文,411,小米CC9 美图定制版,"{'id': 5398407438, 'screen_name': '-是小媛儿啊', 'profile_image_url': 'https://tvax3.sinaimg.cn/crop.0.0.1002.1002.180/005TlanIly8g5aoaxgo4kj30ru0ru75q.jpg?KID=imgbed,tva&Expires=1583146776&ssig=%2BpG%2F5Qq90K', 'profile_url': 'https://m.weibo.cn/u/5398407438?uid=5398407438&luicode=10000011&lfid=100103type%3D1%26q%3DApple', 'statuses_count': 400, 'verified': False, 'verified_type': -1, 'close_blue_v': False, 'description': '永怀善意🌸清澈明朗🌸21er', 'gender': 'f', 'mbtype': 12, 'urank': 30, 'mbrank': 4, 'follow_me': False, 'following': False, 'followers_count': 7849, 'follow_count': 682, 'cover_image_phone': 'https://wx3.sinaimg.cn/crop.0.0.640.640.640/005TlanIly1gc6x2b3mxdj30u00u0grm.jpg', 'avatar_hd': 'https://wx3.sinaimg.cn/orj480/005TlanIly8g5aoaxgo4kj30ru0ru75q.jpg', 'like': False, 'like_me': False, 'badge': {'bind_taobao': 1, 'unread_pool': 1, 'unread_pool_ext': 1, 'panda': 1, 'user_name_certificate': 1, 'qixi_2018': 1, 'suishoupai_2019': 1, 'hongrenjie_2019': 1, 'dailv_2019': 1, 'dzwbqlx_2019': 1, 'hongbao_2020': 2}}",False,-是小媛儿啊,-1,永怀善意🌸清澈明朗🌸21er,IwIJolMkA,"#媛儿哥滴日常#
说个事，挺尴尬的，我的apple pencil  新新的一直没用，又舍不得转卖，就想着那就下个notability写写电子笔记，但又觉得不是经常用，算了先不买软件了，过阵子再说
就在大前天取书的时候看到了pencil就觉得，还是用用吧，写个教师资格证笔记什么的，说不定真香呢，于是60元下单，然后前天ipad被我搞锁机了，刷机折腾了很久，昨天才好，今天姐妹告诉我notability今日价格25，靠，无情！
干啥啥不顺，买个软件还欺负我，哭了😭"
7,2020-03-01 19:59:37,4477984351754597,Apple系统属实硬！买完东西90天内不喜欢随便退款！ 燃烧的陀螺仪超话 旋转木马灯超话 #摄影#,91,iPhone X,"{'id': 5675055688, 'screen_name': '旋转木马灯', 'profile_image_url': 'https://tvax3.sinaimg.cn/crop.0.0.512.512.180/006c3Xegly8gc492e4mwdj30e80e8q3d.jpg?KID=imgbed,tva&Expires=1583146776&ssig=c9G%2Fv3LCqJ', 'profile_url': 'https://m.weibo.cn/u/5675055688?uid=5675055688&luicode=10000011&lfid=100103type%3D1%26q%3DApple', 'statuses_count': 372, 'verified': False, 'verified_type': -1, 'close_blue_v': False, 'description': '澜湄航空股份有限公司乘务员', 'gender': 'm', 'mbtype': 12, 'urank': 9, 'mbrank': 3, 'follow_me': False, 'following': False, 'followers_count': 207, 'follow_count': 360, 'cover_image_phone': 'https://wx2.sinaimg.cn/crop.0.0.640.640.640/006c3Xeggy1gc3c35kjilj30e80e8t9o.jpg', 'avatar_hd': 'https://wx3.sinaimg.cn/orj480/006c3Xegly8gc492e4mwdj30e80e8q3d.jpg', 'like': False, 'like_me': False, 'badge': {'bind_taobao': 1, 'user_name_certificate': 1, 'wenda_v2': 1, 'double11_2018': 1, 'hongbaofei_2019': 1, 'suishoupai_2019': 1, 'hongrenjie_2019': 1, 'china_2019': 1, 'gongjiri_2019': 1, 'hongbao_2020': 2, 'feiyan_2020': 1}}",False,旋转木马灯,-1,澜湄航空股份有限公司乘务员,IwIJd7mrX,
8,2020-03-01 19:59:37,4477984268719824,我以为我apple pencil丢了魂都给我吓没了 还好最后找到了呜呜呜,59,iPhone客户端,"{'id': 6279486327, 'screen_name': '十五吃汤圆儿', 'profile_image_url': 'https://tvax2.sinaimg.cn/crop.0.0.667.667.180/006QY5fxly8g0694b6swlj30ij0ijdgj.jpg?KID=imgbed,tva&Expires=1583146776&ssig=V1ulzzQNDE', 'profile_url': 'https://m.weibo.cn/u/6279486327?uid=6279486327&luicode=10000011&lfid=100103type%3D1%26q%3DApple', 'statuses_count': 2258, 'verified': False, 'verified_type': -1, 'close_blue_v': False, 'description': '', 'gender': 'f', 'mbtype': 0, 'urank': 9, 'mbrank': 0, 'follow_me': False, 'following': False, 'followers_count': 76, 'follow_count': 298, 'cover_image_phone': 'https://tva1.sinaimg.cn/crop.0.0.640.640.640/549d0121tw1egm1kjly3jj20hs0hsq4f.jpg', 'avatar_hd': 'https://wx2.sinaimg.cn/orj480/006QY5fxly8g0694b6swlj30ij0ijdgj.jpg', 'like': False, 'like_me': False, 'badge': {'bind_taobao': 1, 'user_name_certificate': 1, 'hongbaofei_2019': 1, 'suishoupai_2019': 6, 'earth_2019': 1, 'hongrenjie_2019': 1, 'hongbao_2020': 2, 'feiyan_2020': 1}}",False,十五吃汤圆儿,-1,,IwIJ4AAqk,
""
,created_at,member_id,text,textLength,source,user,verified,screen_name,verified_type,user_description,bid,longText
0,2020-03-01 18:00:44,4477965356113183,大家都把苹果想得太好了吧！我朋友以为买手机会送airpods和无线充电，我哥以为apple pencil是买ipad就会送的，苹果这种手机都要出个保险服务的公司是不会让大家占便宜的！,159,iPhone客户端,"{'id': 5514421760, 'screen_name': 'xwjkhkl', 'profile_image_url': 'https://tvax4.sinaimg.cn/crop.0.10.1242.1242.180/0061bX0sly8fg4q50zrgdj30yi0z30vp.jpg?KID=imgbed,tva&Expires=1583146844&ssig=AIoaGqW3yh', 'profile_url': 'https://m.weibo.cn/u/5514421760?uid=5514421760&luicode=10000011&lfid=100103type%3D1%26q%3DApple', 'statuses_count': 103, 'verified': False, 'verified_type': -1, 'close_blue_v': False, 'description': '一点小废话', 'gender': 'm', 'mbtype': 2, 'urank': 9, 'mbrank': 3, 'follow_me': False, 'following': False, 'followers_count': 3, 'follow_count': 29, 'cover_image_phone': 'https://tva1.sinaimg.cn/crop.0.0.640.640.640/549d0121tw1egm1kjly3jj20hs0hsq4f.jpg', 'avatar_hd': 'https://wx4.sinaimg.cn/orj480/0061bX0sly8fg4q50zrgdj30yi0z30vp.jpg', 'like': False, 'like_me': False, 'badge': {'unread_pool': 1, 'unread_pool_ext': 1, 'super_star_2017': 1, 'user_name_certificate': 1, 'hongbao_2020': 2}}",False,xwjkhkl,-1,一点小废话,IwIezpEjJ,
1,2020-03-01 18:00:44,4477965075348886,´･ᴗ･` (づ◡ど) (❁´︶`❁) apple &amp; strawberry &amp; orange,93,Redmi K20,"{'id': 5829802555, 'screen_name': 'Enooentber', 'profile_image_url': 'https://tvax4.sinaimg.cn/crop.0.0.1002.1002.180/006mxfXtly8g96m6qvyb0j30ru0rujsl.jpg?KID=imgbed,tva&Expires=1583146844&ssig=sOlAwp1Tn2', 'profile_url': 'https://m.weibo.cn/u/5829802555?uid=5829802555&luicode=10000011&lfid=100103type%3D1%26q%3DApple', 'statuses_count': 92, 'verified': False, 'verified_type': -1, 'close_blue_v': False, 'description': '喜欢画画，追剧的元气可爱小盆友 🙆', 'gender': 'f', 'mbtype': 0, 'urank': 9, 'mbrank': 0, 'follow_me': False, 'following': False, 'followers_count': 52, 'follow_count': 343, 'cover_image_phone': 'https://tva1.sinaimg.cn/crop.0.0.640.640.640/549d0121tw1egm1kjly3jj20hs0hsq4f.jpg', 'avatar_hd': 'https://wx4.sinaimg.cn/orj480/006mxfXtly8g96m6qvyb0j30ru0rujsl.jpg', 'like': False, 'like_me': False, 'badge': {'bind_taobao': 1, 'unread_pool': 1, 'unread_pool_ext': 1, 'user_name_certificate': 1, 'china_2019': 1, 'hongbao_2020': 2}}",False,Enooentber,-1,喜欢画画，追剧的元气可爱小盆友 🙆,IwIe7mrum,
2,2020-03-01 18:00:44,4477964164578021,新平板钢化膜都没贴就刷到notability降价的消息，然后从昨天晚上考虑到今天早上。买了吧，那我迟早还得给它配一个apple pencil ，当时买壳子的时候就是明明注定买成了带笔槽的壳子，对，一切都有缘由,191,🍓甜味儿iPhone X,"{'id': 6970950155, 'screen_name': '半糖加冰的粉色白日梦呀', 'profile_image_url': 'https://tvax4.sinaimg.cn/crop.0.0.1080.1080.180/007BLozVly8gcfmor41ezj30u00u0mz0.jpg?KID=imgbed,tva&Expires=1583146844&ssig=%2BkjVNwrR2R', 'profile_url': 'https://m.weibo.cn/u/6970950155?uid=6970950155&luicode=10000011&lfid=100103type%3D1%26q%3DApple', 'statuses_count': 238, 'verified': False, 'verified_type': -1, 'close_blue_v': False, 'description': '不想在线。', 'gender': 'f', 'mbtype': 12, 'urank': 14, 'mbrank': 4, 'follow_me': False, 'following': False, 'followers_count': 2042, 'follow_count': 317, 'cover_image_phone': 'https://wx2.sinaimg.cn/crop.0.0.640.640.640/007BLozVly1gca4v66dpmj30v90v9dgu.jpg', 'avatar_hd': 'https://wx4.sinaimg.cn/orj480/007BLozVly8gcfmor41ezj30u00u0mz0.jpg', 'like': False, 'like_me': False, 'badge': {'user_name_certificate': 1, 'hongbaofei_2019': 1, 'status_visible': 1, 'hongrenjie_2019': 1, 'hongbao_2020': 2}}",False,半糖加冰的粉色白日梦呀,-1,不想在线。,IwIcEjcX3,
3,2020-03-01 04:00:44,4477749949662847,你还在拿ipad看剧吗？ 不如抓起apple pencil一起来练字吧！ 📍超实用的板写app使用小技巧 📍超好用的笔刷分享 💡procreate让你随时随地轻轻松松get板写 一起练字超话 #一起练字干货#,181,一起练字超话,"{'id': 5668784384, 'screen_name': '一起练字', 'profile_image_url': 'https://tvax3.sinaimg.cn/crop.0.0.512.512.180/006bDDMcly8fyjqypwcy6j30e80e8dfy.jpg?KID=imgbed,tva&Expires=1583146844&ssig=OKuAdNWQGa', 'profile_url': 'https://m.weibo.cn/u/5668784384?uid=5668784384&luicode=10000011&lfid=100103type%3D1%26q%3DApple', 'statuses_count': 67118, 'verified': True, 'verified_type': 0, 'verified_type_ext': 1, 'verified_reason': '知名人文艺术博主 头条文章作者', 'close_blue_v': False, 'description': '一起练字，一起做幸福的事。', 'gender': 'm', 'mbtype': 12, 'urank': 46, 'mbrank': 6, 'follow_me': False, 'following': False, 'followers_count': 2000980, 'follow_count': 838, 'cover_image_phone': 'https://wx3.sinaimg.cn/crop.0.0.640.640.640/006bDDMcgy1fr58ous2u3j30pn0pnwin.jpg', 'avatar_hd': 'https://wx3.sinaimg.cn/orj480/006bDDMcly8fyjqypwcy6j30e80e8dfy.jpg', 'like': False, 'like_me': False, 'badge': {'bind_taobao': 1, 'dzwbqlx_2016': 1, 'follow_whitelist_video': 1, 'travel_2017': 1, 'user_name_certificate': 1, 'suishoupai_2018': 1, 'wenchuan_10th': 1, 'worldcup_2018': 34, 'wenda_v2': 1, 'dailv_2018': 7, 'qixi_2018': 1, 'national_day_2018': 1, 'relation_display': 1, 'memorial_2018': 1, 'v_influence_2018': 1, 'hongbaofei_2019': 1, 'denglong_2019': 1, 'suishoupai_2019': 1, 'wusi_2019': 1, 'hongrenjie_2019': 1, 'china_2019': 1, 'hongkong_2019': 1, 'dzwbqlx_2019': 2, 'rrgyj_2019': 1, 'shuang11_2019': 1, 'wbzy_2019': 1, 'gongjiri_2019': 1, 'macao_2019': 1, 'china_2019_2': 1, 'hongbao_2020': 2, 'feiyan_2020': 1, 'hope_2020': 1, 'kangyi_2020': 1}}",True,一起练字,0,一起练字，一起做幸福的事。,IwCD8ExKn,
4,2020-03-01 08:00:44,4477816156062168,2017 / 0301 / 170301 放开我北鼻 a.…a…apple 想吃🍜 找“福”字赢啦 #易烊千玺朋友请听好# cr log 四字弟弟yyqx @TFBOYS-易烊千玺,140,易烊千玺超话,"{'id': 5935386692, 'screen_name': 'ECHO骑着小毛驴去拉萨', 'profile_image_url': 'https://tvax2.sinaimg.cn/crop.0.0.996.996.180/006tGhdqly8gb5cljbifwj30ro0rognn.jpg?KID=imgbed,tva&Expires=1583146844&ssig=dXX1T0IR%2BD', 'profile_url': 'https://m.weibo.cn/u/5935386692?uid=5935386692&luicode=10000011&lfid=100103type%3D1%26q%3DApple', 'statuses_count': 118510, 'verified': True, 'verified_type': 0, 'verified_type_ext': 1, 'verified_reason': '知名娱乐博主', 'close_blue_v': False, 'description': '孔老爷爷说，三思而后行。“1……2……3……我喜欢你”', 'gender': 'f', 'mbtype': 12, 'urank': 40, 'mbrank': 6, 'follow_me': False, 'following': False, 'followers_count': 169544, 'follow_count': 558, 'cover_image_phone': 'https://wx4.sinaimg.cn/crop.0.0.640.640.640/006tGhdqly1fv19w158kij30e80e8abw.jpg', 'avatar_hd': 'https://wx2.sinaimg.cn/orj480/006tGhdqly8gb5cljbifwj30ro0rognn.jpg', 'like': False, 'like_me': False, 'badge': {'unread_pool': 1, 'unread_pool_ext': 1, 'dzwbqlx_2016': 1, 'super_star_2017': 1, 'travel_2017': 1, 'cz_wed_2017': 1, 'panda': 1, 'user_name_certificate': 1, 'suishoupai_2018': 8, 'wenchuan_10th': 1, 'super_star_2018': 1, 'worldcup_2018': 34, 'wenda_v2': 1, 'dailv_2018': 6, 'asiad_2018': 1, 'qixi_2018': 1, 'yiqijuan_2018': 1, 'meilizhongguo_2018': 1, 'national_day_2018': 1, 'double11_2018': 1, 'wbzy_2018': 1, 'memorial_2018': 1, 'hongbaofei_2019': 1, 'denglong_2019': 1, 'fu_2019': 1, 'suishoupai_2019': 1, 'wusi_2019': 1, 'earth_2019': 1, 'hongrenjie_2019': 1, 'china_2019': 1, 'hongkong_2019': 1, 'taohuayuan_2019': 1, 'rrgyj_2019': 1, 'cishan_2019': 1, 'weishi_2019': 1, 'shuang11_2019': 1, 'wbzy_2019': 1, 'starlight_2019': 1, 'gongjiri_2019': 1, 'macao_2019': 1, 'china_2019_2': 1, 'hongbao_2020': 3, 'feiyan_2020': 1, 'kangyi_2020': 1, 'daka_2020': 1}}",True,ECHO骑着小毛驴去拉萨,0,孔老爷爷说，三思而后行。“1……2……3……我喜欢你”,IwElVpr2U,
5,2020-03-01 16:00:44,4477929486880249,#轻桌面# 广告图也好看 早安哦，虽然是去掉logo的拓展坞广告，但一眼就认出MacBook Pro，LG的显示器，声擎A2桌面2.0音箱，当然还有iPhone11Pro和Apple Watch。 绿洲,172,绿洲APP,"{'id': 2189735300, 'screen_name': '科技轻体验', 'profile_image_url': 'https://tvax1.sinaimg.cn/crop.0.0.1080.1080.180/8284b584ly8g4xf26qanlj20u00u0773.jpg?KID=imgbed,tva&Expires=1583146844&ssig=6ZoUWqJ4mZ', 'profile_url': 'https://m.weibo.cn/u/2189735300?uid=2189735300&luicode=10000011&lfid=100103type%3D1%26q%3DApple', 'statuses_count': 10618, 'verified': True, 'verified_type': 0, 'verified_type_ext': 1, 'verified_reason': '微博VLOG博主 微博原创视频博主', 'close_blue_v': False, 'description': '让选择轻松一点', 'gender': 'm', 'mbtype': 12, 'urank': 42, 'mbrank': 6, 'follow_me': False, 'following': False, 'followers_count': 598184, 'follow_count': 1007, 'cover_image_phone': 'https://tva1.sinaimg.cn/crop.0.0.640.640.640/549d0121tw1egm1kjly3jj20hs0hsq4f.jpg', 'avatar_hd': 'https://wx1.sinaimg.cn/orj480/8284b584ly8g4xf26qanlj20u00u0773.jpg', 'like': False, 'like_me': False, 'badge': {'bind_taobao': 1, 'unread_pool': 1, 'unread_pool_ext': 1, 'dzwbqlx_2016': 1, 'travel_2017': 1, 'user_name_certificate': 1, 'super_star_2018': 1, 'worldcup_2018': 34, 'wenda_v2': 1, 'qixi_2018': 1, 'lol_s8': 1, 'double11_2018': 1, 'weibo_display_fans': 1, 'relation_display': 1, 'wbzy_2018': 1, 'v_influence_2018': 1, 'hongbaofei_2019': 1, 'hongrenjie_2019': 1, 'china_2019': 1, 'hongbao_2020': 2, 'feiyan_2020': 1}}",True,科技轻体验,0,让选择轻松一点,IwHiIsRRL,
6,2020-03-01 18:00:44,4477958292953341,实名夸一下apple，虽然忘记取消订阅了，还是给我秒退费了，态度也超好！夸我是个耐心的女士！,87,iPhone客户端,"{'id': 1736561217, 'screen_name': '菁韵雪儿', 'profile_image_url': 'https://tva1.sinaimg.cn/crop.0.0.180.180.180/6781d241jw1e8qgp5bmzyj2050050aa8.jpg?KID=imgbed,tva&Expires=1583146844&ssig=4QN1NjcpTz', 'profile_url': 'https://m.weibo.cn/u/1736561217?uid=1736561217&luicode=10000011&lfid=100103type%3D1%26q%3DApple', 'statuses_count': 797, 'verified': False, 'verified_type': -1, 'close_blue_v': False, 'description': '记得我们一直在路上……', 'gender': 'f', 'mbtype': 0, 'urank': 26, 'mbrank': 0, 'follow_me': False, 'following': False, 'followers_count': 484, 'follow_count': 2252, 'cover_image_phone': 'https://tva1.sinaimg.cn/crop.0.0.640.640.640/549d0121tw1egm1kjly3jj20hs0hsq4f.jpg', 'avatar_hd': 'https://ww1.sinaimg.cn/orj480/6781d241jw1e8qgp5bmzyj2050050aa8.jpg', 'like': False, 'like_me': False, 'badge': {'bind_taobao': 1, 'unread_pool': 1, 'unread_pool_ext': 1, 'dzwbqlx_2016': 1, 'user_name_certificate': 1, 'suishoupai_2018': 1, 'hongrenjie_2019': 1, 'hongbao_2020': 2}}",False,菁韵雪儿,-1,记得我们一直在路上……,IwI3bcoix,
7,2020-03-01 18:00:44,4477958028994646,#第一天复工# 十三号线东直门方向人不算多。 🤣昨天一直焦虑了很久，怕自己起不来，结果是睡不踏实，起到是起来了，也吃了早饭。 🤣想了一晚上要带公司的电脑，要带出入证，要带手机充电器，嗯，最后没带手机充电器。 🤣可能因为Apple ID重新登陆了，所以交通卡怎么刷也刷不出来。 不过比一直在家 ... 全文,359,星星的iPhone XS,"{'id': 1666725771, 'screen_name': '不浪漫的尐篂篂', 'profile_image_url': 'https://tvax1.sinaimg.cn/crop.0.0.1080.1080.180/6358378bly8gbjker97j7j20u00u07bf.jpg?KID=imgbed,tva&Expires=1583146844&ssig=2b8YrI3Umw', 'profile_url': 'https://m.weibo.cn/u/1666725771?uid=1666725771&luicode=10000011&lfid=100103type%3D1%26q%3DApple', 'statuses_count': 4282, 'verified': False, 'verified_type': -1, 'close_blue_v': False, 'description': '晚点遇到你，余生都是你！', 'gender': 'f', 'mbtype': 12, 'urank': 39, 'mbrank': 5, 'follow_me': False, 'following': False, 'followers_count': 303, 'follow_count': 552, 'cover_image_phone': 'https://wx2.sinaimg.cn/crop.0.0.640.640.640/6358378bly1g9t2mr7nevj20e80e83za.jpg', 'avatar_hd': 'https://wx1.sinaimg.cn/orj480/6358378bly8gbjker97j7j20u00u07bf.jpg', 'like': False, 'like_me': False, 'badge': {'bind_taobao': 1, 'unread_pool': 1, 'unread_pool_ext': 1, 'dzwbqlx_2016': 1, 'user_name_certificate': 1, 'super_star_2018': 1, 'wenda_v2': 1, 'qixi_2018': 1, 'wbzy_2018': 1, 'hongrenjie_2019': 1, 'china_2019': 1, 'hongkong_2019': 1, 'hongbao_2020': 1}}",False,不浪漫的尐篂篂,-1,晚点遇到你，余生都是你！,IwI2KBJUW,"#第一天复工#十三号线东直门方向人不算多。
🤣昨天一直焦虑了很久，怕自己起不来，结果是睡不踏实，起到是起来了，也吃了早饭。
🤣想了一晚上要带公司的电脑，要带出入证，要带手机充电器，嗯，最后没带手机充电器。
🤣可能因为Apple ID重新登陆了，所以交通卡怎么刷也刷不出来。
不过比一直在家办公却不知道自己手机停机的那位姑娘幸运点，给她代充了200话费，终于上了地铁🚇。"
8,2020-03-01 18:00:44,4477956393446396,早上带着Apple Watch骑了27分钟“户外单车”，结果一看圆环怎么才9分钟。打开iPhone的“健身记录”，的确有户外单车27分钟的体能训练记录，但是手机的健身环和手表的健身环都没有把它记入。 @Apple支持 #Apple Watch#,202,Mac客户端,"{'id': 3768956122, 'screen_name': '飞地走空', 'profile_image_url': 'https://tvax4.sinaimg.cn/crop.0.0.1125.1125.180/e0a5b4daly8fsm1f51w9kj20v90v9go1.jpg?KID=imgbed,tva&Expires=1583146844&ssig=kA1jp3rL%2Fn', 'profile_url': 'https://m.weibo.cn/u/3768956122?uid=3768956122&luicode=10000011&lfid=100103type%3D1%26q%3DApple', 'statuses_count': 394, 'verified': False, 'verified_type': -1, 'close_blue_v': False, 'description': '莫听穿林打叶声，何妨吟啸且徐行。', 'gender': 'm', 'mbtype': 0, 'urank': 14, 'mbrank': 0, 'follow_me': False, 'following': False, 'followers_count': 247, 'follow_count': 134, 'cover_image_phone': 'https://tva2.sinaimg.cn/crop.0.0.640.640.640/a1d3feabjw1ecatccqmkbj20hs0hsmzb.jpg', 'avatar_hd': 'https://wx4.sinaimg.cn/orj480/e0a5b4daly8fsm1f51w9kj20v90v9go1.jpg', 'like': False, 'like_me': False, 'badge': {'unread_pool': 1, 'unread_pool_ext': 1, 'dzwbqlx_2016': 1, 'lol_gm_2017': 1, 'user_name_certificate': 1, 'wenchuan_10th': 1, 'worldcup_2018': 28, 'womensday_2018': 1}}",False,飞地走空,-1,莫听穿林打叶声，何妨吟啸且徐行。,IwI07esz2,
